Company Name,Year,Date,Text,URL,word_count,Cat_E,Cat_S,Cat_G,Cat_N,Resource_Use_active,Resource_Use_reasoning,Emissions_active,Emissions_reasoning,Innovation_active,Innovation_reasoning,Workforce_active,Workforce_reasoning,Human_Rights_active,Human_Rights_reasoning,Community_active,Community_reasoning,Product_Responsibility_active,Product_Responsibility_reasoning,Management_active,Management_reasoning,Shareholders_active,Shareholders_reasoning,CSR_Strategy_active,CSR_Strategy_reasoning
Samsonite Group SA,2026,2026-02-03T11:07:12.651Z,"Samsonite Wins the Environment Gold Award 

Last week our Essens Circular suitcase won the prestigious Henry van de Velde Environment Gold Award 2026, recognising its strong approach to circular design and sustainable innovation.

Designed for durability, repair and reuse, this suitcase shows how circular principles can be applied at scale, from recycled materials to modular components and a digital product passport.

A great example of how design, innovation and responsibility can go hand in hand. Congratulations to everyone involved in bringing this project to life.

#HenryVanDeVeldeAwards #CircularDesign #SustainableInnovation #ProductDesign #Samsonite AAROVA Circularise LyondellBasell",https://www.linkedin.com/posts/samsonite_henryvandeveldeawards-circulardesign-sustainableinnovation-activity-7424408111656030208-j0cG?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFgjPbUBezTI8Hq3YZEHPDYXMhtl4HhVFkU,93,Yes,Yes,No,No,Yes,"The post explicitly mentions the Essens Circular suitcase uses recycled materials, modular components, and is designed for durability, repair and reuse, reflecting a focus on resource efficiency and circular design.",No,"There is no mention of emissions, carbon footprint, or emissions reduction initiatives.",Yes,"The post cites sustainable innovation and circular design, including a digital product passport, signaling innovative approaches to product design and lifecycle management.",No,"The post contains no information about employees, workplace health and safety, compensation, or training.",No,"There is no reference to human rights conventions, policies, or supplier human rights auditing.",No,"The content does not mention community programs, local impact, or charitable activities.",Yes,"Durability, repairability, reuse, and the use of recycled materials point to product integrity and lifecycle responsibility, reinforced by the digital product passport.",No,"No discussion of governance structure, leadership, or executive compensation is present.",No,"There is no mention of shareholders, investor relations, or anti-takeover devices.",No,The post is a product award announcement and does not articulate an overarching CSR strategy or its integration into day-to-day decision-making.
Asics Corp,2026,2026-02-17T09:01:05.050Z,"Take a closer look at the #TeamJapan official sportswear for the Milano-Cortina 2026 Olympic and Paralympic Winter Games.

The uniforms are designed around a concept that balances performance and sustainability.

The Podium Jacket (Outdoor) is made from waterproof and breathable materials, including GRS-certified recycled down. An internal baffle structure strategically positions heat-retaining materials to help minimize interference with movement.

The Podium Jackets and Pants (Outdoor and Indoor) feature zipper pulls that repurpose waste material from our suppliers and a carbon footprint for the entire product lifecycle. Structures and individual parts are designed for ease of use in winter conditions, including by wheelchair athletes.

The Shoe is based on the GEL-Trabuco MT GTX, a trail running shoe designed for comfort and durability. The tongue includes approximately 5% recycled polyester from end-of-life pairs of the NIMBUS MIRAI circular running shoe released by ASICS in 2024.

ASICS is proud to be a TEAM JAPAN Gold Partner (Sporting Goods).

アシックスのデザインによる、ミラノ・コルティナ2026オリンピック・パラリンピック冬季競技大会のTEAM JAPANオフィシャルスポーツウェア。その機能やこだわりをご紹介します。

TEAM JAPANが着用するオフィシャルスポーツウェアは、パフォーマンスとサステナビリティの両立をコンセプトに設計されています。

ポディウムジャケット（アウトドア）には、防水性・透湿性に優れた素材を使用し、GRS認証のリサイクルダウンを採用。体の動きを妨げにくいよう、保温素材を戦略的に配置する内部構造を取り入れています。

ポディウムジャケットおよびパンツ（アウトドア・インドア）には、当社が提携しているサプライヤーから出た廃材を使用したジッパーの引き手パーツを採用し、製品ライフサイクル全体におけるカーボンフットプリントを算定。車いすアスリートを含め、冬季環境下でも使いやすい構造やパーツ設計を施しています。

シューズは、快適性と耐久性を追求したトレイルランニングシューズ「GEL-Trabuco MT GTX」をベースに開発。シュータンの裏材の約5％に、2024年にASICSが発表した循環型ランニングシューズ「NIMBUS MIRAI」の使用済みシューズから再生されたリサイクルポリエステルを採用しています。

アシックスはTEAM JAPANゴールドパートナー（スポーツ用品）です。",https://www.linkedin.com/posts/asics_teamjapan-activity-7429449800955117568-K4lZ?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAClmlz8BRPDzDkWc4Mx5VM_fhod8WRT60DA,167,Yes,Yes,Yes,No,Yes,"The post explicitly mentions the use of GRS-certified recycled down, zipper pulls made from waste material from suppliers, and analysis of carbon footprint across the product lifecycle, indicating attention to resource use and eco-efficient materials.",No,"While the post references a product lifecycle carbon footprint, it does not provide explicit commitments or operational measures toward reducing emissions in production or operations.",Yes,"The post highlights eco-designed materials and components (GRS-certified recycled down, recycled polyester from end-of-life shoes, and repurposed waste in zipper pulls), signaling environmental product innovation and green design.",No,"There is no explicit mention of employees, workplace safety, diversity, training, or other workforce-related topics.",No,"The post does not reference fundamental human rights policies, supplier audits, or related rights protections.",No,"There is no explicit mention of community programs, local philanthropy, public health initiatives, or community-facing social impact.",Yes,"The content discusses product design features (e.g., performance-utility, weatherproof materials, accessibility for wheelchair athletes) and material quality, which relate to product responsibility and customer safety/usability.",No,"There is no discussion of corporate governance structures, executive leadership, or board-level decisions.",No,"The post does not address shareholder rights, investor relations, or anti-takeover measures.",Yes,"The post frames sustainability and performance together within Team Japan apparel, signaling integration of environmental considerations into product development and corporate messaging, i.e., a CSR-oriented narrative"
Rocky Brands Inc,2026,2026-02-11T15:00:14.050Z,"We are proud to announce that our Quality Control Laboratory at Five Star Enterprises has achieved Shoe and Allied Trades Research Association (SATRA) Gold Status Certification 

SATRA certification is an independent, globally recognized mark of quality, safety, and performance for footwear, confirming that products meet rigorous industry standards.

Five Star’s achievement of SATRA Gold Certification marks the first company in the entire Western Hemisphere to attain this prestigious certification. Of the 269 SATRA Certified Laboratories worldwide only five others have Gold Status.",https://www.linkedin.com/posts/rocky-brands-inc-_we-are-proud-to-announce-that-our-quality-activity-7427365856818475008-j6LQ?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFdYyd0BTSuVrxvJqZL4N_g1DlSykWVEEbE,82,No,Yes,No,No,No,"The post does not discuss energy, water usage, materials, or eco-efficient supply chain management.",No,"No mention of emissions, environmental pollution, or reduction targets.",No,"No reference to environmental technologies, green processes, or eco-designed products.",No,"No discussion of employees, workplace safety, diversity, or training opportunities.",No,No mention of human rights conventions or supplier rights in the context of labor standards.,No,"No explicit community impact, philanthropy, or public health actions described.",Yes,"SATRA Gold Status Certification is described as an independent mark of quality, safety, and performance for footwear, indicating products meet rigorous industry standards and relate to consumer health and product integrity.",No,"No discussion of corporate governance, leadership, or board-level structures.",No,No mention of investor relations or shareholder-related matters.,No,"The post does not articulate a governance, social, and environmental integration into day-to-day decisions or broader CSR strategy."
Aquafil SpA,2026,2026-03-19T12:32:20.922Z,"Fishing nets must withstand harsh marine conditions and be replaced often to meet strict food safety standards.

They’re created to last and rarely with a second life in mind.

So how can nets be designed not just for durability, but also for circularity?

That’s the bold question Diopas S.A. asked when they began developing the first circular fishing net made from recycled materials. There was no blueprint, just a big idea and the right partners to make it real.

“The idea of creating the first circular fishing net was challenging at first because there was no example we could work from,” shared Magdalini Diamantidou, Marketing & Project Coordinator at Diopas. “But Aquafil Group made the process easier by providing an excellent quality of recycled nylon yarn.”

Made from ECONYL® Regenerated Nylon and now in real-world testing at Philosofish’s Ag. Serafeim site, this new net represents more than product innovation; it’s a circular shift in how gear is made, used, and recovered in aquaculture.

Read the full story in the comments below.",https://www.linkedin.com/posts/econyl_fishing-nets-must-withstand-harsh-marine-activity-7440049698473820161-iEut?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAABs09r4BuVySre7W6Nsx80Mjly2zKtSu_JM,171,Yes,Yes,No,No,Yes,"The post discusses nets made from recycled ECONYL regenerated nylon and highlights circularity in gear, indicating explicit consideration of materials and resource reuse.",No,"There is no mention of emissions, carbon footprint, or pollution reduction measures.",Yes,"The article describes the first circular fishing net made from recycled materials and real-world testing, supported by recycled nylon yarn, signaling environmental tech/eco-design innovation.",No,"The post does not mention employees, workplace safety, training, or diversity.",No,"There is no discussion of human rights conventions, supply chain human rights policies, or audits.",No,The content focuses on product development and circular materials rather than community impact or philanthropy.,Yes,References to meeting strict food safety standards and the durability/quality of nets indicate attention to product safety and integrity.,No,"No governance structures, leadership, or board-level content is mentioned.",No,"There is no discussion of shareholder rights, investor relations, or anti-takeover devices.",No,"The post is a product/story feature rather than overarching CSR strategy or integrated reporting of environmental, social, and governance decisions."
Asics Corp,2026,2026-03-27T09:00:48.300Z,"This week, at our latest Ordinary General Meeting of Shareholders, we confirmed the appointment of a new Outside Director, Jenifer Rogers.

Jenifer's appointment accelerates our global transformation at ASICS. Her wide-ranging perspective on the management of global corporations, her professional insights as an attorney at law, and her abundant practical experience in financial institutions, make her ideally qualified to supervise and advise our Board of Directors.

I’m also delighted to report that Jenifer is a sports enthusiast, especially tennis and yoga, and a long-time fan of ASICS shoes.

Please join me in welcoming her to the Board!",https://www.linkedin.com/posts/mitsuyuki-tominaga_this-week-at-our-latest-ordinary-general-activity-7443190091914858496-ZM2y?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAClmlz8BRPDzDkWc4Mx5VM_fhod8WRT60DA,97,No,No,Yes,No,No,"The post does not mention materials, energy, water usage, or eco-efficient supply chain solutions.",No,"There is no discussion of environmental pollution, emissions targets, or reduction measures.",No,The content focuses on governance and board appointments rather than environmental technologies or eco-designed products.,No,"There is no reference to employees, workplace safety, compensation, diversity, or training.",No,"The post contains no content about human rights policies, supply chain ethics, or labor rights auditing.",No,"There is no mention of community impact, philanthropy, or local social initiatives.",No,"The post does not address product quality, safety, or customer data/privacy considerations.",Yes,"The post discusses corporate governance elements: appointment of an Outside Director, supervision and advice to the Board of Directors, and references to governance leadership and transformation.",No,"While it mentions an Ordinary General Meeting of Shareholders, the post provides no explicit information on shareholder communications, rights, or anti-takeover measures.",No,"There is no explicit communication about integrating environmental, social, and governance dimensions into day-to-day decision-making or broader CSR strategy."
Asics Corp,2026,2026-01-30T08:57:07.343Z,"We did it! This week ASICS received the Grand Prize at the Corporate Governance of the Year 2025 awards held in Tokyo.

The award recognizes our clear management policy and our commitment to stakeholder dialogue. This includes selling all strategic holdings, making disclosures, and sincerely engaging in dialogue with investors. We were also commended for pursuing business transformation while linking this to executive pay and other forms of profit-sharing. 

It was an honor to join other ASICS colleagues to collect the Grand Prize from the distinguished judges including Mr. Toyama, Chairman of the Japan Association of Corporate Directors.

During the ceremony, Chairman Toyama surprised us by pointing to the ASICS RUNWALK business shoes he has been wearing for many years. Another judge, Professor Ito of Hitotsubashi University, commented on the exceptional comfort of his GEL-NIMBUS running shoes.

We are delighted to get the thumbs-up for corporate governance as well as for our shoes!

#InsideASICS",https://www.linkedin.com/posts/mitsuyuki-tominaga_insideasics-activity-7422924871048916992-NJdC?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAClmlz8BRPDzDkWc4Mx5VM_fhod8WRT60DA,154,No,No,Yes,No,No,"The post centers on corporate governance awards, stakeholder dialogue, and compensation practices; it does not mention materials, energy, water usage, or resource management.",No,"There is no reference to emissions, pollution, or any environmental reduction measures.",No,"The content does not discuss environmental technologies, green processes, or eco-designed products.",No,"There is no information about employees' job satisfaction, safety, diversity, training, or development opportunities.",No,"The post does not address human rights policies, conventions, or supplier labor rights.",No,"There is no reference to community impact, public health protections, or local philanthropy.",No,"Although shoes are mentioned, the post does not discuss product quality, safety data, or customer data privacy.",Yes,"The post highlights governance-related content: a clear management policy and oversight of executive pay, indicating a governance/management topic.",Yes,"The post mentions investor dialogue and disclosures, and references profit-sharing in relation to shareholders, pointing to shareholder engagement and rights.",No,"There is no explicit communication about integrating environmental, social, and governance dimensions into day-to-day decision-making as a standalone CSR strategy."
Samsonite Group SA,2025,2025-06-30T10:18:29.420Z,"Specialized Racing Teams Up with Samsonite for a Seamless Travel Experience.
As of this year, Specialized Racing Team riders and staff will embark on their global mountain biking adventures with the trusted support of Samsonite.

For a professional mountain biking team, the journey is just as important as the race itself. From the rugged landscapes of South America to the charming trails of Europe and high-altitude circuits in Asia, Specialized Racing Team covers thousands of kilometers each season. With Samsonite as a new partner, the team will travel in unparalleled style and comfort, equipped with the brand's premium luggage and backpacks designed for both durability and sustainability.

In addition to our Proxis luggage, team riders and staff will also rely on Samsonite’s Ecodiver backpacks for hassle-free day-to-day travel.

Scott Jackson, Leader - Sports Marketing at Specialized, shared his enthusiasm for the partnership: “Being an elite sports team always on the go, we require luggage that can endure the hundred plus days we travel each year. This is why teaming up with Samsonite is a natural fit for us. Their cutting-edge luggage is crafted to tackle the demands of global travel, and we’re excited to partner with a brand that prioritizes quality and innovation. Starting in 2025, we look forward to sharing our journey with Samsonite.”

Discover the collections here: https://lnkd.in/eF5-iZAr

#MySamsonite #Collaboration #Specialized #MountainBiking Specialized Bicycle Components",https://www.linkedin.com/posts/samsonite_mysamsonite-collaboration-specialized-activity-7345395296035594240-PBHz?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFgjPbUBezTI8Hq3YZEHPDYXMhtl4HhVFkU,227,Yes,Yes,No,No,No,"The post mentions durability and sustainability of luggage but does not provide explicit evidence of materials, energy, water usage, eco-efficient supply chain management, or reductions in resource inputs.",No,"There is no explicit reference to emissions, carbon footprint, or waste management in the post.",Yes,"The post cites Samsonite's focus on 'quality and innovation' and mentions eco-designed products (Ecodiver backpacks), indicating environmental product innovation.",No,"The post does not discuss internal employees, job satisfaction, safety, diversity, or training opportunities.",No,"There is no mention of human rights conventions, supplier labor rights, or related policies.",No,"The content centers on a sponsorship/partnership for travel gear and does not reference community programs, public health, or local social impact.",Yes,"The post highlights premium luggage designed for durability and sustainability, reflecting product quality and safety considerations.",No,"There is no information about corporate governance, board structures, or leadership practices.",No,"The post does not address shareholder rights, reporting, or anti-takeover measures.",No,"While sustainability is mentioned, the post does not articulate an overarching CSR governance, integration into decision-making, or reporting strategy."
Aquafil SpA,2025,2025-12-01T11:59:35.486Z,"Aquafil has been awarded the EcoVadis Platinum Medal, one of the highest recognitions from the leading international platform that evaluates companies on their environmental and social responsibility performance.

The Platinum level is reserved for the top 1% of more than 150,000 companies assessed globally. It is assigned to organizations that complete the full evaluation and demonstrate a solid management system aligned with the EcoVadis methodology across four key areas: environment, labor and human rights, ethics, and responsible procurement.

This achievement reflects our ongoing dedication to integrating responsible practices into daily operations and across the entire value chain.
It also highlights a long-term approach to corporate responsibility and the progress made over the years.
It’s a result we can be proud of, and it encourages us to continue strengthening this journey together, always looking ahead and improving step by step.

🔗 Want to learn more about our EcoVadis Platinum result? Link in the comments.",https://www.linkedin.com/posts/aquafil-spa_aquafil-has-been-awarded-the-ecovadis-platinum-activity-7401228470262968321-71sQ?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFbZAdQBAOvMn0_k0PYy-o-ADfjWPEjhflg,153,No,No,Yes,No,No,"The post does not mention materials, energy, or water use, or eco-efficient supply chain management.",No,"There is no discussion of emissions, carbon reduction, or environmental pollution beyond general ESG recognition.",No,"No reference to environmental technologies, green processes, or eco-designed products.",No,"No mention of employees, job satisfaction, safety, training, or workforce diversity.",No,"No explicit policies, conventions, or supplier auditing related to human rights are described.",No,"No information on community investment, public health protections, or local social impact.",No,"No discussion of product quality, safety, or customer data/privacy.",Yes,"The post mentions a solid management system aligned with the EcoVadis methodology, indicating governance practices.",No,"No mention of investor relations, shareholder rights, or anti-takeover policies.",Yes,"The post frames CSR as an ongoing journey, with integration across the value chain and long-term responsibility goals, indicating CSR strategy."
Prada SpA,2025,2025-09-24T16:45:13.116Z,"The #PradaGroup is the highest-ranked Italian company on TIME Magazine’s “World’s Best Companies” list, placing 58th globally. The company was recognized for excellence in employee satisfaction, revenue growth, and sustainability. Employee satisfaction was measured through global surveys, while sustainability was assessed using key ESG indicators, such as carbon emissions, board diversity, human rights, and anti-corruption policies.",https://www.linkedin.com/posts/pradagroup_pradagroup-activity-7376657975832199168-kjEW?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADQgDVgBzp5mkMMKB9kMuPVTpdBNoCdpw-o,56,Yes,Yes,Yes,No,No,"The post does not mention materials, energy, water usage, or eco-efficient supply chain management.",Yes,The post explicitly references carbon emissions as one of the ESG indicators used to assess sustainability.,No,"There is no mention of environmental technologies, green processes, or eco-designed products.",Yes,"Employee satisfaction is highlighted as a criterion, indicating a focus on internal staff and workplace experience.",Yes,Human rights are listed among the ESG indicators used to assess sustainability.,No,"The post does not discuss community initiatives, philanthropy, or local social impact.",No,"There is no mention of product quality, safety, or customer data/privacy concerns.",Yes,"Board diversity is cited as an ESG indicator, reflecting governance principles and board-level structure.",No,"There is no explicit reference to shareholder rights, relations, or anti-takeover measures.",Yes,"Sustainability is discussed as being assessed via ESG indicators, indicating integration into corporate reporting and strategy."
Pranda Jewelry PCL,2026,2026-05-07T02:18:11.347Z,"Pranda Group continues to expand the scope of its Responsible Jewellery Council #RJC Code of Practices 2019 certification to additional affiliated companies, including Prima Gold International Co., Ltd. in Thailand and Pranda Vietnam Co., Ltd. in Vietnam.

The expanded certification reflects Pranda’s commitment to responsible business practices across ethics, human rights, labor, health and safety, environmental management, and responsible supply chain management throughout the jewelry value chain.

🌐Read more at https://lnkd.in/gAMHEbPe

#Pranda #Sustainability",https://www.linkedin.com/posts/prandagroup_rjc-pranda-sustainability-activity-7457977050478583809-P-Oy?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFNK4soBB4fhH1bCSX3bKHYCTqI6LynAUic,73,No,Yes,Yes,No,No,"The post mentions environmental management within the scope of the Responsible Jewellery Council certification but does not provide explicit evidence of resource use topics such as materials, energy, or water consumption or eco-efficient supply chain practices.",No,"There is no explicit reference to emissions, carbon footprint data, or emission reduction measures in the post.",No,"The certification expansion relates to governance and ethics rather than environmental technologies, green processes, or eco-designs.",No,"The post discusses ethics, human rights, labor, health and safety within the certification scope, but does not address internal employees, workplace conditions, or development opportunities.",Yes,The text explicitly references human rights as part of the scope covered by the certification expansion.,No,"There is no mention of community programs, public health initiatives, or local social impact beyond the certification infrastructure.",No,"There is no discussion of product safety, quality standards, or customer data/privacy in the post.",No,"The post does not discuss corporate governance structures, board composition, or executive leadership specifics.",No,"There is no reference to investor relations, shareholder rights, or anti-takeover measures.",Yes,"The announcement frames the certification expansion as part of a broader commitment to responsible business practices across ethics, human rights, labor, health and safety, environmental management, and supply chain management, indicating integrated CSR strategy and reporting."
Youngone Corp,2025,2025-05-28T08:29:22.281Z,"#youngone #bangladesh

'Beyond the Stereotype' - this fascinating, in-depth report looks at how the readymade garment industry has quietly transformed over the past decade.

Here is an excerpt, the full report can be accessed via the link below.

'Beyond the Stereotype: Rethinking Bangladesh’s Textile Industry exposes a critical gap between perception of Bangladesh versus reality. Today, Bangladesh stands as one of the most advanced manufacturing hubs in the global apparel industry. It leads the world in green-certified garment factories. 

It has reformed its labor laws, built a robust regulatory infrastructure, and pioneered circular fashion systems at scale. Over 4.5 million workers—most of them women—are employed in an industry that has become central not only to the country’s economy, but to the global supply chain, with textile exports reaching over 150 countries. 

Factory safety systems have been overhauled, union representation has expanded fivefold, and environmental standards have become embedded in national policy. In key areas, Bangladesh is setting—not following—the global standard. 

Yet, global media narratives have not kept pace. In much of the Western press, Bangladesh remains anchored in 2013: a country defined by tragedy and ethical risk. A decade after the Rana Plaza collapse triggered international outrage, the story has barely moved forward. Progress is treated as provisional. Innovation is ignored. Reform is either downplayed or doubted. In this report, Taiwo Meghoma, Uchenna Ekwo, and Nathalie Beasnael set out to correct that record to explain why it matters

https://lnkd.in/gDEFdZJd",https://www.linkedin.com/posts/youngone-corporation_beyond-the-stereotype-rethinking-bangladesh-activity-7333409035779485696-qsJB?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADsQdbQBwKhH-Xjwdn7LKzVqfpgUTcJBzBA,239,Yes,Yes,No,No,Yes,"The post notes Bangladesh leads in green-certified garment factories and has pioneered circular fashion systems at scale, indicating eco-efficient resource use and reduced material inputs.",No,"There is no explicit mention of emissions, pollution controls, or carbon-reduction commitments.",Yes,"The post references green-certified factories and circular fashion systems, implying environmental innovation and eco-design.",Yes,"The post states over 4.5 million workers (mostly women) are employed, notes labor law reforms, and mentions union representation expanding fivefold, addressing workforce topics.",No,"The post does not explicitly reference human rights conventions, corporate human rights policies, or supplier auditing.",No,"There is no description of community programs, philanthropy, or local social impact initiatives.",No,"The content does not discuss product safety, quality standards, or customer data privacy.",No,"No discussion of corporate governance, executive leadership, or board structure.",No,No mention of investor relations or shareholder rights.,No,The post is a report excerpt; it does not articulate a company's integrated CSR strategy or day-to-day decision-making integration.
Pranda Jewelry PCL,2025,2025-06-16T09:10:36.830Z,"✨Pranda UK Earns Official RJC Certification — A Key Step Toward Sustainable Excellence

“We’re excited to share that Pranda UK has officially received certification from the Responsible Jewellery Council #RJC , now proudly certified alongside Pranda Bangkok and Pranda Korat, which have held this certification since 2018.”
This certification confirms our strong commitment to responsible, ethical, and sustainable practices at every step of our jewelry supply chain — from design through to retail.

The RJC’s standards are based on globally recognized frameworks, including the Universal Declaration of Human Rights, ILO Conventions, the UN Global Compact, and the Sustainable Development Goals #SDGs.
This achievement:
 ✅ Strengthens our social and environmental responsibility
 ✅ Mitigates risks throughout the supply chain
 ✅ Builds greater trust and credibility worldwide
It marks another important milestone on Pranda’s journey to creating lasting value with transparency and integrity.
📌 Discover more about our sustainability efforts at https://lnkd.in/g--FRRrQ

#Pranda #RJCcertified #SustainableJewelry #ResponsibleBusiness #PrandaUK",https://www.linkedin.com/posts/prandagroup_rjc-sdgs-pranda-activity-7340304784236679170-I6kG?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFNK4soBB4fhH1bCSX3bKHYCTqI6LynAUic,154,No,Yes,Yes,No,No,"The post does not mention materials, energy, or water usage, nor any eco-efficient supply chain management or resource-input reduction.",No,"There is no reference to emissions, carbon footprint, or pollution reduction measures.",No,The post focuses on certification and ethical/sustainable practices rather than environmental technologies or eco-designed products.,No,"There is no discussion of internal employees, safety, compensation, or development opportunities.",Yes,"The post states that RJC standards are based on the Universal Declaration of Human Rights and ILO Conventions, indicating alignment with human rights conventions and supplier human rights policies.",No,"The content does not describe community impact, public health initiatives, or local charitable activities.",No,"There is no explicit discussion of product safety, quality standards, or customer data/privacy aspects.",No,"The post does not provide specifics on governance principles, board structure, or executive compensation.",No,"There is no explicit reference to shareholder rights, investor relations, or anti-takeover devices.",Yes,"The announcement centers on RJC certification and sustainability commitments, referencing SDGs and UN Global Compact, signaling integration of social, environmental, and governance dimensions into corporate strategy and reporting."
Pandora A/S,2026,2026-03-08T16:32:46.996Z,"Today, we come together to recognise International Women’s Day and the role each of us plays in building a more inclusive Pandora. It’s a moment to celebrate the progress we’ve made and acknowledge the work still ahead. 
​
Our commitment also reaches beyond Pandora. Through our long‑standing partnership with UNICEF, we continue to help create opportunities for children and young people around the world, especially girls. This year, we mark the day with the launch of our new Pandora x UNICEF charm, a symbol of hope, opportunity, and the collective power of supporting
girls’ futures. It serves as a reminder to inspire change in all that we do for a fairer and more equitable world. 
​
Thank you to all our colleagues for the dedication, care, and advocacy you bring every day. Together, we can make a difference. ​
​
#InternationalWomensDay #PandoraForUnicef Berta UNICEF Danmark",https://www.linkedin.com/posts/pandora-a-s_international-womens-day-activity-7436448844202283008-4pcj?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADNLBEoB42V1aQkGHNSQP9WCUaOFTYDU7wU,145,No,Yes,Yes,No,No,"The post does not discuss materials, energy, or water usage, or eco-efficient supply chain management.",No,"There is no mention of carbon footprint, emissions reductions, or related environmental emissionsontrols.",No,The post focuses on inclusivity and partnerships rather than environmental technologies or eco-designed products.,No,"There is no evidence about internal employee welfare, safety, pay, or training opportunities.",Yes,"The post references UNICEF and opportunities for children and girls, aligning with fundamental human rights and the protection and advancement of children's rights.",Yes,"The post describes Pandora's corporate citizenship efforts and support for girls' futures through UNICEF, reflecting social impact in the community.",No,"There is no discussion of product quality, safety, or customer data privacy.",No,"No information on governance, board structure, or executive leadership is provided.",No,"No mention of shareholder rights, investor relations, or anti-takeover policies.",Yes,"The post communicates a CSR-led narrative with a UNICEF partnership and a themed charm, signaling integration of social initiatives into brand purpose and strategy."
Calida Holding AG,2025,2025-12-11T09:40:25.909Z,"CALIDA GROUP strengthens Board of Directors with renowned experts

The CALIDA GROUP is expanding the expertise of its Board of Directors in the areas of retail and the textile industry and strengthening its strategic orientation. The focus is on further increasing efficiency and effectiveness based on targeted product development and intensified communication of the CALIDA and AUBADE brands. Against this backdrop, the Board of Directors will propose to the shareholders of the CALIDA GROUP at the Annual General Meeting on 15 April 2026 the election of Caroline Forster and Nicole Loeb as new additional members of the Board of Directors.",https://www.linkedin.com/posts/calida-group_calida-group-press-release-activity-7404817328254906370-kVGO?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACWcyokBXhZ3_XiOKwQKBXR6MLb-fun3aMA,100,No,No,Yes,No,No,"The post does not discuss materials, energy, water, or resource management.",No,"No mention of emissions, carbon footprint, or environmental pollution.",No,No explicit environmental technologies or eco-designed products are mentioned.,No,"There is no information about employees, workplace safety, diversity, or training.",No,"No reference to human rights conventions, supplier auditing, or labor rights policies.",No,"No description of community impact, philanthropy, or public health initiatives.",No,"No discussion of product safety, quality standards, or customer data/privacy.",Yes,"The post discusses strengthening the Board of Directors and governance orientation, which pertains to management and governance structures.",Yes,References to the Annual General Meeting and the election of new board members by shareholders directly relate to shareholders and governance reporting.,No,The content is a governance update and does not articulate an integrated CSR strategy or reporting framework.
Suominen Oyj,2026,2026-04-01T07:04:38.167Z,"Last call for Suominen’s Annual General Meeting 2026!
Suominen’s Annual General Meeting will be held on April 15 at 1:00 p.m. (EEST). The Annual General Meeting will be held without a meeting venue using remote connection in real time.
The registration and advance voting closes on April 7 at 4:00 p.m. (EEST).
https://brnw.ch/21x1dZk",https://www.linkedin.com/posts/suominen-corporation_annual-general-meeting-2026-activity-7445003174064709634-lL_W?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAChuQRMBdHkIwKp5VAh3LX4A3zkCuYtgrK0,53,No,No,Yes,No,No,"The post does not discuss materials, energy, water use, or resource efficiency.",No,"No mention of emissions, carbon footprint, or environmental pollution.",No,"No reference to environmental technologies, green processes, or eco-designed products.",No,"No content about employees, workplace safety, compensation, or training.",No,"No discussion of human rights conventions, policies, or supplier auditing.",No,"No content about corporate citizenship, public health, business ethics, or local social impact.",No,"No discussion of product quality, safety, or customer data privacy.",No,"The post mentions an AGM but does not discuss governance principles, leadership, or board structure.",Yes,"The post is an AGM notice with details on remote voting and registration deadlines, which relate to shareholder participation and reporting.",No,"The post is a procedural notice about an AGM and does not discuss overarching governance, social, and environmental integration into strategy."
